#묶음	번호	식별자	EN	JP	KO
22	6	AD_HELP_ASSIGNMENT_ROBERT	Thank you for appointing me.<P>I am certain my experience in running theme parks will be of help. I shall give you all the advice I can.	私を任命していただき、ありがとうございます。<P>これまで話をしていたのに、紹介遅れました。\n私はロバート・ベルと申す者です。<P><2>私の経営ノウハウ、\nお役に立つと確信しております。\n全力でオーナーをサポートしましょう。	
22	7	AD_HELP_ASSIGNMENT_MOCCA	Oh, hello... I...I'm glad to meet you! My name is Mocca!<P>I'll be your guide from here on. I'm...I'm looking forward to this job!<P><2>I'll try not to mess up too badly! I'm sure we'll have fun building the park!	あのっ…そのっ…は、はじめまして！\nモカっていいます…<P>ここからは、私がナビゲートします。\nよっ…よろしくお願いします。<P><2>あ、足、引っ張らないようにガンバリます！\n楽しくテーマパークを作っていきましょー！	
22	8	AD_HELP_ASSIGNMENT_CRYSTAL	Nice to meet you. I'm Crystal Moore. I'll take over from here and be your guide.<P><2>It's a pleasure to be working with you. I hope to meet your expectations.	はじめまして、オーナー。\n私はクリスタル・モアといいます。<P>ここからは、ロバートに代わって、\n私が案内をさせていただきます。<P><2>ご一緒に仕事をさせていただき、光栄です。\nオーナーの期待に沿えるよう、がんばります。	
22	9	AD_HELP_ASSIGNMENT_LEE_AGAIN	Thanks for choosing me again, Boss! Looks like you've learned Lee is a name you can trust!<P>This next theme park is going to be the best you've ever seen.	ボクを選んでくれてありがとう、オーナー！\nボクの名前はリー。<P>ここからはロバートに代わって、\nボクがナビゲートしていきます。\nヨロシクです！<P><2>それじゃあ、これから一緒に\nスゲぇ、テーマパークを作っていきましょう！	
22	10	AD_HELP_ASSIGNMENT_ROBERT_AGAIN	Thank you very much for choosing me again.<P>I trust you found my advice to be valuable the last time we collaborated.	また選んでいただき、ありがとうございます。<P>私はロバート・ベルと申します。<P><2>私の経営ノウハウ、\nお役に立つと確信しております。\n全力でオーナーをサポートしましょう。	
22	11	AD_HELP_ASSIGNMENT_MOCCA_AGAIN	Thank you so much for choosing me again!<P>We are gonna have so much fun building another park! Whoops... Gotta be careful... I keep forgetting this is a job! Tee hee.	また、選んでくれて、あ、アリガト…\nモカです…<P>ここからは、私がナビゲートするね。\nあ、仕事だもんね。しゃべり方気をつけなきゃ。<P><2>エヘヘ…\nまた一緒に楽しくテーマパークを作っていこっ。	
22	12	AD_HELP_ASSIGNMENT_CRYSTAL_AGAIN	It is a real pleasure to be working with you again. I hope you found me helpful last time! Let's get to work, shall we?	また、ご一緒できて光栄です、オーナー。\n私はクリスタル・モアといいます。<P>フフっ…前回、少しはお役に立てたでしょうか？\nここからは私が、案内させていただきます。<P><2>さぁ、ここからは仕事モード。\n一緒にがんばりましょう！	
22	13	CELL9941			
23	0	AD_STATUS_LEE_NAME	Lee	リー	
23	1	AD_STATUS_LEE_YEARS	22 years old	22歳	
23	2	AD_STATUS_LEE_INFO	Confident and Energetic	新進気鋭	
23	3	AD_STATUS_ROBERT_NAME	Mr. Bell	Mr.ベル	
23	4	AD_STATUS_ROBERT_YEARS	58 years old	58歳	
23	5	AD_STATUS_ROBERT_INFO	Wise and Experienced	博学多才	
23	6	AD_STATUS_CRYSTAL_NAME	Crystal	クリスタル	
23	7	AD_STATUS_CRYSTAL_YEARS	26 years old	26歳	
23	8	AD_STATUS_CRYSTAL_INFO	Smart and Sexy	才色兼備	
23	9	AD_STATUS_MOCCA_NAME	Mocca	モカ	
23	10	AD_STATUS_MOCCA_YEARS	18 years old	18歳	
23	11	AD_STATUS_MOCCA_INFO	Cute and Sweet	純真無垢	
23	12	CELL10081			
24	0	DT_DIFF_SET_HELP	Here you can name your park, choose different game modes and choose the difficulty level.<P>Try tapping each choice for an explanation of that option.	次に、ゲームモードを選択します。<P>ここではあなたの好みに合わせて、\nゲームモードを変更することが出来ます。<P>各項目をタッチしてみてください。\nそれぞれのモードに関して、私が説明します。	
24	1	DT_GAME_LEVEL	This mode is an easy mode for beginners. I recommend choosing this if you are new to the game.	初心者向けのゲームモードです。\n慣れてない人はこのモードを選んでください。	
24	2	CELL10121	This mode is recommended once you're familiar with building Parks.<P>"Research and Development" will be enabled in this mode.<P>Research will allow you to develop and upgrade various rides and shops.<P>You'll also need to negotiate staff wages and prices for stocking up your shops.	テーマパークを作るのに慣れてきた人に、\nおすすめのゲームモードです。<P>このモードでは”研究開発”が可能となります。<P>研究開発を行うと、新しいアトラクションや\nショップの開発、改良が可能となります。<P>また労働組合や、卸業者との仕入れ値交渉も、\nオーナーである、あなたが行う必要があります。	
24	3	CELL10131	This mode is for those of you who prefer to take full charge of your parks.<P>It offers more features than the SIM mode, and gives you more control over your park's details.<P>You'll be able to manage your budget and buy and sell stocks. You'll also be able to directly manage your shops' inventories.	ただ作るのではなく、本格的にテーマパークを\n運営したいあなたに、おすすめのモードです。<P>”考えるのが楽しい”より要素が追加され、\nテーマパークを細かく運営できる様になります。<P>経理、株の資産運用が可能となります。\nさらに、商品の在庫仕入れを\n自分で行う必要があります。	
24	4	DT_GAME_MODE	EASY level starts you off with more money, and the guests that visit are more willing to spend money in your Park.	スタートの資金はぜいたくに、\nお客さんも気分良くお金を出してくれます。	
24	5	CELL10151	MEDIUM level starts you off with a reasonable amount of money. Some of your guests will be picky about spending money in your park.	スタートの資金はそれなりに。\n初級と比べ、\n目の肥えたお客さんも増えてきます。	
24	6	CELL10161	HARD level starts you off with a small start balance. Your guests will be very careful about where they spend their money.	スタートの資金も乏しく、\nサービスにシビアなお客さん達。\n財布のヒモは固いです。	
24	7	DT_TUTORIAL_SETTINGS	Choose YES if you want an advisor to guide you through the basics of the game.	ゲームの基本的な流れに関して、\nアドバイザーがチュートリアルを行います。	
24	8	CELL10181	Choose NO if you are already familiar with the basics of game.	チュートリアルはありません。\nプレーに慣れた方は、\nこちらを選択してください。	
24	9	DT_DIFF_SET_HELP_2	Choose the difficulty level for your game. Tap the OK button when you're done.	ゲームモードを選択します。\nモードを選んで、\nＯＫアイコンをタッチしてください。	
24	10	DT_ENTER_PARKNAME	Enter a new name for your park. Tap the OK button when you're done. 	あなたの考えたテーマパーク名に変更可能です。\n入力できたら、\nＯＫアイコンをタッチしてください。	
24	11	CELL10211			
